ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051783	regulation of nuclear division	49/1696	135/15233	0.362962962962963	3.260032320055905	9.335809874999967	1.1940144341544916e-14	5.6891325206299813e-11	4.498284248072119e-11	ENSG00000169515/ENSG00000167244/ENSG00000089685/ENSG00000124205/ENSG00000154839/ENSG00000017427/ENSG00000134690/ENSG00000122952/ENSG00000117650/ENSG00000127564/ENSG00000158402/ENSG00000080986/ENSG00000159899/ENSG00000126787/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000148773/ENSG00000166851/ENSG00000169679/ENSG00000105971/ENSG00000156509/ENSG00000149554/ENSG00000111247/ENSG00000137804/ENSG00000115008/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000040275/ENSG00000087586/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000138798/ENSG00000178999/ENSG00000071539/ENSG00000184661/ENSG00000177602/ENSG00000165480/ENSG00000143452/ENSG00000163132/ENSG00000106031/ENSG00000197181/ENSG00000143228	49
GO:0007088	regulation of mitotic nuclear division	44/1696	114/15233	0.38596491228070173	3.4666294273419394	9.356748916849414	2.0866064627287663e-14	5.6891325206299813e-11	4.498284248072119e-11	ENSG00000169515/ENSG00000167244/ENSG00000089685/ENSG00000124205/ENSG00000154839/ENSG00000017427/ENSG00000134690/ENSG00000122952/ENSG00000117650/ENSG00000127564/ENSG00000158402/ENSG00000080986/ENSG00000126787/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000148773/ENSG00000166851/ENSG00000169679/ENSG00000105971/ENSG00000156509/ENSG00000149554/ENSG00000137804/ENSG00000115008/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000040275/ENSG00000087586/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000138798/ENSG00000178999/ENSG00000071539/ENSG00000184661/ENSG00000177602/ENSG00000165480/ENSG00000106031/ENSG00000143228	44
GO:0045229	external encapsulating structure organization	80/1696	307/15233	0.26058631921824105	2.3405137975539305	8.398445968877128	1.4879564548219543e-13	2.7046088493813726e-10	2.1384805750704295e-10	ENSG00000206384/ENSG00000172987/ENSG00000154736/ENSG00000168477/ENSG00000154734/ENSG00000133392/ENSG00000166482/ENSG00000132170/ENSG00000132561/ENSG00000167754/ENSG00000105974/ENSG00000154175/ENSG00000143196/ENSG00000069702/ENSG00000060718/ENSG00000187955/ENSG00000099953/ENSG00000140092/ENSG00000164318/ENSG00000134853/ENSG00000163638/ENSG00000122176/ENSG00000116962/ENSG00000152592/ENSG00000185070/ENSG00000131095/ENSG00000122707/ENSG00000101680/ENSG00000066056/ENSG00000169035/ENSG00000125845/ENSG00000123342/ENSG00000090006/ENSG00000196569/ENSG00000162733/ENSG00000019144/ENSG00000087245/ENSG00000163297/ENSG00000091986/ENSG00000131477/ENSG00000167642/ENSG00000077942/ENSG00000140873/ENSG00000123384/ENSG00000143341/ENSG00000103196/ENSG00000276365/ENSG00000137573/ENSG00000178031/ENSG00000156218/ENSG00000102760/ENSG00000197565/ENSG00000138738/ENSG00000163661/ENSG00000197859/ENSG00000105971/ENSG00000205221/ENSG00000173376/ENSG00000198756/ENSG00000197915/ENSG00000156103/ENSG00000138131/ENSG00000156140/ENSG00000134917/ENSG00000166106/ENSG00000136244/ENSG00000100448/ENSG00000049540/ENSG00000271447/ENSG00000105664/ENSG00000092009/ENSG00000138316/ENSG00000168743/ENSG00000196611/ENSG00000077943/ENSG00000112706/ENSG00000260428/ENSG00000029559/ENSG00000105509/ENSG00000132031	80
GO:0030198	extracellular matrix organization	79/1696	305/15233	0.25901639344262295	2.3264131611506342	8.28243629105845	2.9906096010210704e-13	3.9294124970295735e-10	3.1069085269978155e-10	ENSG00000206384/ENSG00000172987/ENSG00000154736/ENSG00000168477/ENSG00000154734/ENSG00000133392/ENSG00000166482/ENSG00000132170/ENSG00000132561/ENSG00000167754/ENSG00000105974/ENSG00000154175/ENSG00000143196/ENSG00000069702/ENSG00000060718/ENSG00000187955/ENSG00000099953/ENSG00000140092/ENSG00000164318/ENSG00000134853/ENSG00000163638/ENSG00000122176/ENSG00000116962/ENSG00000152592/ENSG00000185070/ENSG00000131095/ENSG00000122707/ENSG00000101680/ENSG00000066056/ENSG00000169035/ENSG00000125845/ENSG00000123342/ENSG00000090006/ENSG00000196569/ENSG00000162733/ENSG00000019144/ENSG00000087245/ENSG00000163297/ENSG00000091986/ENSG00000131477/ENSG00000167642/ENSG00000077942/ENSG00000140873/ENSG00000123384/ENSG00000143341/ENSG00000103196/ENSG00000276365/ENSG00000137573/ENSG00000178031/ENSG00000156218/ENSG00000102760/ENSG00000197565/ENSG00000138738/ENSG00000163661/ENSG00000197859/ENSG00000105971/ENSG00000205221/ENSG00000173376/ENSG00000198756/ENSG00000156103/ENSG00000138131/ENSG00000156140/ENSG00000134917/ENSG00000166106/ENSG00000136244/ENSG00000100448/ENSG00000049540/ENSG00000271447/ENSG00000105664/ENSG00000092009/ENSG00000138316/ENSG00000168743/ENSG00000196611/ENSG00000077943/ENSG00000112706/ENSG00000260428/ENSG00000029559/ENSG00000105509/ENSG00000132031	79
GO:0043062	extracellular structure organization	79/1696	306/15233	0.2581699346405229	2.318810503761253	8.248728688242494	3.6029823005956116e-13	3.9294124970295735e-10	3.1069085269978155e-10	ENSG00000206384/ENSG00000172987/ENSG00000154736/ENSG00000168477/ENSG00000154734/ENSG00000133392/ENSG00000166482/ENSG00000132170/ENSG00000132561/ENSG00000167754/ENSG00000105974/ENSG00000154175/ENSG00000143196/ENSG00000069702/ENSG00000060718/ENSG00000187955/ENSG00000099953/ENSG00000140092/ENSG00000164318/ENSG00000134853/ENSG00000163638/ENSG00000122176/ENSG00000116962/ENSG00000152592/ENSG00000185070/ENSG00000131095/ENSG00000122707/ENSG00000101680/ENSG00000066056/ENSG00000169035/ENSG00000125845/ENSG00000123342/ENSG00000090006/ENSG00000196569/ENSG00000162733/ENSG00000019144/ENSG00000087245/ENSG00000163297/ENSG00000091986/ENSG00000131477/ENSG00000167642/ENSG00000077942/ENSG00000140873/ENSG00000123384/ENSG00000143341/ENSG00000103196/ENSG00000276365/ENSG00000137573/ENSG00000178031/ENSG00000156218/ENSG00000102760/ENSG00000197565/ENSG00000138738/ENSG00000163661/ENSG00000197859/ENSG00000105971/ENSG00000205221/ENSG00000173376/ENSG00000198756/ENSG00000156103/ENSG00000138131/ENSG00000156140/ENSG00000134917/ENSG00000166106/ENSG00000136244/ENSG00000100448/ENSG00000049540/ENSG00000271447/ENSG00000105664/ENSG00000092009/ENSG00000138316/ENSG00000168743/ENSG00000196611/ENSG00000077943/ENSG00000112706/ENSG00000260428/ENSG00000029559/ENSG00000105509/ENSG00000132031	79
GO:0140014	mitotic nuclear division	71/1696	272/15233	0.2610294117647059	2.3444935314927857	7.919413739270614	3.2441204140987167e-12	2.9483647696800506e-9	2.3312135466926918e-9	ENSG00000169515/ENSG00000076382/ENSG00000167244/ENSG00000129757/ENSG00000089685/ENSG00000124205/ENSG00000170312/ENSG00000154839/ENSG00000017427/ENSG00000011426/ENSG00000134690/ENSG00000122952/ENSG00000117650/ENSG00000118193/ENSG00000127564/ENSG00000158402/ENSG00000080986/ENSG00000126787/ENSG00000138160/ENSG00000121621/ENSG00000113810/ENSG00000142945/ENSG00000112742/ENSG00000161800/ENSG00000117724/ENSG00000134057/ENSG00000109805/ENSG00000090889/ENSG00000156970/ENSG00000088325/ENSG00000137812/ENSG00000163808/ENSG00000186185/ENSG00000120129/ENSG00000161888/ENSG00000102760/ENSG00000148773/ENSG00000237649/ENSG00000137807/ENSG00000276043/ENSG00000166851/ENSG00000169679/ENSG00000138778/ENSG00000123219/ENSG00000105971/ENSG00000204899/ENSG00000156509/ENSG00000149554/ENSG00000099812/ENSG00000137804/ENSG00000102384/ENSG00000115008/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000121152/ENSG00000040275/ENSG00000087586/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000138798/ENSG00000178999/ENSG00000071539/ENSG00000101057/ENSG00000184661/ENSG00000177602/ENSG00000165480/ENSG00000147862/ENSG00000106031/ENSG00000143228	71
GO:0008015	blood circulation	105/1696	487/15233	0.21560574948665298	1.9365108384022316	7.434818120527919	1.208355530281936e-11	9.413089580896282e-9	7.442743236142572e-9	ENSG00000174697/ENSG00000181092/ENSG00000103647/ENSG00000018625/ENSG00000196549/ENSG00000132170/ENSG00000169418/ENSG00000006283/ENSG00000120049/ENSG00000120907/ENSG00000145362/ENSG00000149131/ENSG00000105974/ENSG00000198947/ENSG00000177098/ENSG00000180914/ENSG00000165124/ENSG00000131016/ENSG00000149596/ENSG00000007314/ENSG00000136160/ENSG00000132205/ENSG00000186642/ENSG00000124205/ENSG00000148180/ENSG00000107562/ENSG00000184113/ENSG00000175084/ENSG00000136717/ENSG00000144891/ENSG00000092051/ENSG00000148926/ENSG00000150594/ENSG00000139567/ENSG00000179776/ENSG00000169252/ENSG00000106538/ENSG00000159899/ENSG00000173641/ENSG00000145147/ENSG00000069431/ENSG00000129244/ENSG00000089225/ENSG00000087245/ENSG00000153162/ENSG00000131477/ENSG00000166148/ENSG00000143199/ENSG00000166257/ENSG00000213366/ENSG00000166825/ENSG00000116016/ENSG00000186204/ENSG00000073712/ENSG00000073756/ENSG00000133116/ENSG00000134548/ENSG00000121361/ENSG00000112837/ENSG00000127528/ENSG00000173391/ENSG00000139445/ENSG00000169245/ENSG00000153253/ENSG00000118729/ENSG00000107796/ENSG00000079385/ENSG00000167748/ENSG00000138792/ENSG00000180509/ENSG00000099139/ENSG00000149575/ENSG00000144668/ENSG00000266964/ENSG00000021826/ENSG00000168356/ENSG00000183873/ENSG00000096696/ENSG00000102683/ENSG00000136531/ENSG00000005187/ENSG00000188710/ENSG00000100448/ENSG00000049540/ENSG00000105289/ENSG00000105664/ENSG00000092009/ENSG00000120156/ENSG00000181408/ENSG00000128165/ENSG00000169432/ENSG00000154188/ENSG00000186439/ENSG00000142515/ENSG00000108405/ENSG00000006128/ENSG00000187048/ENSG00000101188/ENSG00000102468/ENSG00000130598/ENSG00000188958/ENSG00000149295/ENSG00000182132/ENSG00000136546/ENSG00000183230	105
GO:1905818	regulation of chromosome separation	31/1696	75/15233	0.41333333333333333	3.712444968553459	8.334907628273568	1.7953870974294162e-11	1.1525160308465666e-8	9.112715670461527e-9	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000181085/ENSG00000080986/ENSG00000126787/ENSG00000113810/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000109805/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000121152/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	31
GO:0090068	positive regulation of cell cycle process	64/1696	243/15233	0.26337448559670784	2.3655563320133552	7.595250741796839	2.5179075107063072e-11	1.1525160308465666e-8	9.112715670461527e-9	ENSG00000154734/ENSG00000076382/ENSG00000070193/ENSG00000167244/ENSG00000089685/ENSG00000124205/ENSG00000165891/ENSG00000170312/ENSG00000154839/ENSG00000114346/ENSG00000017427/ENSG00000122966/ENSG00000134690/ENSG00000118193/ENSG00000181085/ENSG00000158402/ENSG00000184363/ENSG00000118971/ENSG00000080986/ENSG00000159899/ENSG00000126787/ENSG00000162733/ENSG00000106462/ENSG00000113810/ENSG00000161800/ENSG00000077782/ENSG00000134057/ENSG00000109805/ENSG00000137812/ENSG00000171848/ENSG00000073282/ENSG00000146648/ENSG00000102760/ENSG00000101447/ENSG00000137807/ENSG00000169679/ENSG00000131242/ENSG00000149554/ENSG00000143476/ENSG00000111247/ENSG00000137804/ENSG00000115008/ENSG00000164109/ENSG00000175063/ENSG00000135046/ENSG00000135476/ENSG00000121152/ENSG00000087586/ENSG00000117399/ENSG00000136014/ENSG00000138798/ENSG00000094804/ENSG00000178999/ENSG00000164045/ENSG00000123473/ENSG00000164087/ENSG00000165480/ENSG00000142731/ENSG00000168496/ENSG00000129173/ENSG00000163132/ENSG00000106031/ENSG00000197181/ENSG00000149295	64
GO:0007094	mitotic spindle assembly checkpoint signaling	24/1696	48/15233	0.5	4.490860849056604	8.573851024237433	2.536253873126499e-11	1.1525160308465666e-8	9.112715670461527e-9	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0071173	spindle assembly checkpoint signaling	24/1696	48/15233	0.5	4.490860849056604	8.573851024237433	2.536253873126499e-11	1.1525160308465666e-8	9.112715670461527e-9	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0071174	mitotic spindle checkpoint signaling	24/1696	48/15233	0.5	4.490860849056604	8.573851024237433	2.536253873126499e-11	1.1525160308465666e-8	9.112715670461527e-9	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0031577	spindle checkpoint signaling	24/1696	49/15233	0.4897959183673469	4.399210627647285	8.435545910274733	4.4482728916533886e-11	1.8658793906296867e-8	1.4753138270617232e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0010965	regulation of mitotic sister chromatid separation	27/1696	61/15233	0.4426229508196721	3.9755161614599444	8.242064122703743	5.350259234880925e-11	2.0330025237842873e-8	1.6074547737933616e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000126787/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	27
GO:0000280	nuclear division	92/1696	416/15233	0.22115384615384615	1.9863422986211898	7.219786547031874	5.592341437147315e-11	2.0330025237842873e-8	1.6074547737933616e-8	ENSG00000169515/ENSG00000076382/ENSG00000167244/ENSG00000129757/ENSG00000089685/ENSG00000124205/ENSG00000155816/ENSG00000170312/ENSG00000154839/ENSG00000017427/ENSG00000011426/ENSG00000131747/ENSG00000134690/ENSG00000122952/ENSG00000117650/ENSG00000118193/ENSG00000173715/ENSG00000127564/ENSG00000181085/ENSG00000158402/ENSG00000066279/ENSG00000080986/ENSG00000159899/ENSG00000126787/ENSG00000138160/ENSG00000121621/ENSG00000113810/ENSG00000142945/ENSG00000123975/ENSG00000112742/ENSG00000161800/ENSG00000117724/ENSG00000134057/ENSG00000109805/ENSG00000182134/ENSG00000090889/ENSG00000156970/ENSG00000173421/ENSG00000129810/ENSG00000164611/ENSG00000088325/ENSG00000137812/ENSG00000163808/ENSG00000178966/ENSG00000186185/ENSG00000120129/ENSG00000161888/ENSG00000102760/ENSG00000148773/ENSG00000237649/ENSG00000137807/ENSG00000276043/ENSG00000166851/ENSG00000169679/ENSG00000162669/ENSG00000132749/ENSG00000138778/ENSG00000123219/ENSG00000105971/ENSG00000204899/ENSG00000156509/ENSG00000149554/ENSG00000099812/ENSG00000111247/ENSG00000185697/ENSG00000137804/ENSG00000102384/ENSG00000115008/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000121152/ENSG00000040275/ENSG00000087586/ENSG00000117399/ENSG00000187741/ENSG00000136014/ENSG00000152253/ENSG00000138798/ENSG00000178999/ENSG00000071539/ENSG00000101057/ENSG00000184661/ENSG00000177602/ENSG00000165480/ENSG00000147862/ENSG00000143452/ENSG00000197275/ENSG00000163132/ENSG00000106031/ENSG00000197181/ENSG00000143228	92
GO:0033046	negative regulation of sister chromatid segregation	24/1696	50/15233	0.48	4.31122641509434	8.300901474506132	7.654899421448046e-11	2.196956133955589e-8	1.737089641565163e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0033048	negative regulation of mitotic sister chromatid segregation	24/1696	50/15233	0.48	4.31122641509434	8.300901474506132	7.654899421448046e-11	2.196956133955589e-8	1.737089641565163e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	24/1696	50/15233	0.48	4.31122641509434	8.300901474506132	7.654899421448046e-11	2.196956133955589e-8	1.737089641565163e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:2000816	negative regulation of mitotic sister chromatid separation	24/1696	50/15233	0.48	4.31122641509434	8.300901474506132	7.654899421448046e-11	2.196956133955589e-8	1.737089641565163e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0051784	negative regulation of nuclear division	27/1696	62/15233	0.43548387096774194	3.9113949330493	8.130552106325894	8.478257010004028e-11	2.311596773777598e-8	1.8277337217356053e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000156509/ENSG00000149554/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143452/ENSG00000143228	27
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	24/1696	51/15233	0.47058823529411764	4.22669256381798	8.169742300738893	1.2939163625815885e-10	3.207148147798819e-8	2.5358284311646826e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:1905819	negative regulation of chromosome separation	24/1696	51/15233	0.47058823529411764	4.22669256381798	8.169742300738893	1.2939163625815885e-10	3.207148147798819e-8	2.5358284311646826e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0051306	mitotic sister chromatid separation	27/1696	64/15233	0.421875	3.7891638413915096	7.914358389711916	2.0538101166009772e-10	4.869315898184838e-8	3.850071504621328e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000126787/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	27
GO:0051985	negative regulation of chromosome segregation	24/1696	52/15233	0.46153846153846156	4.145410014513788	8.041904693837363	2.1504078090904849e-10	4.885905742904339e-8	3.863188765804661e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	24
GO:0051304	chromosome separation	31/1696	82/15233	0.3780487804878049	3.395528934652554	7.698708446514601	2.6965314917184364e-10	5.8816744897362534e-8	4.65052336424367e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000181085/ENSG00000080986/ENSG00000126787/ENSG00000113810/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000109805/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000121152/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	31
GO:0033047	regulation of mitotic sister chromatid segregation	25/1696	57/15233	0.43859649122807015	3.939351621979477	7.869379432204321	3.513920705116816e-10	7.096818372222962e-8	5.6113135314458005e-8	ENSG00000089685/ENSG00000170312/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	25
GO:0045839	negative regulation of mitotic nuclear division	25/1696	57/15233	0.43859649122807015	3.939351621979477	7.869379432204321	3.513920705116816e-10	7.096818372222962e-8	5.6113135314458005e-8	ENSG00000089685/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000080986/ENSG00000112742/ENSG00000117724/ENSG00000134057/ENSG00000156970/ENSG00000137812/ENSG00000120129/ENSG00000161888/ENSG00000166851/ENSG00000169679/ENSG00000149554/ENSG00000164109/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000177602/ENSG00000165480/ENSG00000143228	25
GO:0000070	mitotic sister chromatid segregation	52/1696	190/15233	0.2736842105263158	2.458155412115194	7.1588549314462995	4.1852659463252246e-10	8.150805430468375e-8	6.444680194040646e-8	ENSG00000076382/ENSG00000089685/ENSG00000170312/ENSG00000154839/ENSG00000134690/ENSG00000122952/ENSG00000117650/ENSG00000118193/ENSG00000080986/ENSG00000126787/ENSG00000138160/ENSG00000121621/ENSG00000113810/ENSG00000142945/ENSG00000112742/ENSG00000161800/ENSG00000117724/ENSG00000134057/ENSG00000109805/ENSG00000090889/ENSG00000156970/ENSG00000088325/ENSG00000137812/ENSG00000163808/ENSG00000186185/ENSG00000120129/ENSG00000161888/ENSG00000237649/ENSG00000137807/ENSG00000276043/ENSG00000166851/ENSG00000169679/ENSG00000138778/ENSG00000123219/ENSG00000204899/ENSG00000099812/ENSG00000137804/ENSG00000102384/ENSG00000164109/ENSG00000175063/ENSG00000135476/ENSG00000121152/ENSG00000040275/ENSG00000117399/ENSG00000136014/ENSG00000152253/ENSG00000178999/ENSG00000071539/ENSG00000101057/ENSG00000177602/ENSG00000165480/ENSG00000143228	52
GO:0072001	renal system development	72/1696	313/15233	0.23003194888178913	2.0660829465308335	6.745418952050675	1.1714498797784376e-9	2.202729722217869e-7	1.7416547032930964e-7	ENSG00000138207/ENSG00000181092/ENSG00000164619/ENSG00000154734/ENSG00000196549/ENSG00000143867/ENSG00000170549/ENSG00000147257/ENSG00000070193/ENSG00000174059/ENSG00000164736/ENSG00000163884/ENSG00000129757/ENSG00000128918/ENSG00000136160/ENSG00000117707/ENSG00000240583/ENSG00000121691/ENSG00000109906/ENSG00000138685/ENSG00000134853/ENSG00000104332/ENSG00000126778/ENSG00000116962/ENSG00000144891/ENSG00000141052/ENSG00000166341/ENSG00000125845/ENSG00000145147/ENSG00000106462/ENSG00000085741/ENSG00000150347/ENSG00000111077/ENSG00000153162/ENSG00000077782/ENSG00000117724/ENSG00000132386/ENSG00000007062/ENSG00000005513/ENSG00000120738/ENSG00000162849/ENSG00000170370/ENSG00000137573/ENSG00000121361/ENSG00000112837/ENSG00000170962/ENSG00000122870/ENSG00000138759/ENSG00000172818/ENSG00000107796/ENSG00000164056/ENSG00000100625/ENSG00000138792/ENSG00000099139/ENSG00000123388/ENSG00000176887/ENSG00000134569/ENSG00000130707/ENSG00000165731/ENSG00000120156/ENSG00000168743/ENSG00000154188/ENSG00000077943/ENSG00000134240/ENSG00000167034/ENSG00000107485/ENSG00000119888/ENSG00000187048/ENSG00000164488/ENSG00000188064/ENSG00000008196/ENSG00000140297	72
