ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0000280	nuclear division	103/1612	453/18860	0.22737306843267108	2.6602084805460153	10.934343172916195	1.1209017086639337e-20	6.382414329132438e-17	5.18800506631086e-17	CDKN1C/RGCC/TESMIN/CDCA8/CCDC8/IGF1/TOP6BL/TOP2A/CDK1/RACGAP1/SPDL1/NCAPG2/MAPK15/CAV2/KIF15/KIF23/SPAG5/KIF18B/BUB1B/TOM1L1/IHO1/PKMYT1/NUSAP1/FMN2/ZWINT/MKI67/ESPL1/MZT1/AURKA/SPC25/AURKB/KIF18A/NDC80/CENPK/MCMDC2/BIRC5/SGO1/SMC4/KIF2C/MSX1/FBXO43/ASPM/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/ANLN/CDC25C/TPX2/BRIP1/UBE2C/MAD2L1/KIF4A/FANCA/NEK2/CKS2/NCAPD2/PTTG1/PLK1/DLGAP5/UBE2S/HSPA2/NUF2/RAD51AP1/CDCA2/BUB1/RAD54B/CHEK1/SKA3/IGF2/NCAPH/HASPIN/SKA1/UHRF1/IL1A/SPATA22/MISP/HFM1/SYCP2/EPGN/CENPS/EGF/RAD54L/MYBL1/USP44/HORMAD1/MAEL/MND1/CYP26B1/TNF	103
GO:0007088	regulation of mitotic nuclear division	47/1612	119/18860	0.3949579831932773	4.620910398899014	12.11343618490599	2.602399968313224e-20	6.697509778376079e-17	5.4441333435970686e-17	CDCA8/CCDC8/IGF1/SPDL1/CAV2/BUB1B/TOM1L1/PKMYT1/NUSAP1/ZWINT/MKI67/ESPL1/AURKA/SPC25/AURKB/NDC80/BIRC5/FBXO43/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/CDC25C/UBE2C/MAD2L1/NEK2/PLK1/DLGAP5/NUF2/CDCA2/BUB1/CHEK1/SKA3/IGF2/HASPIN/SKA1/IL1A/EPGN/EGF/USP44/TNF	47
GO:0140014	mitotic nuclear division	76/1612	281/18860	0.2704626334519573	3.1643456990719074	11.174834483361968	3.5287195881855e-20	6.697509778376079e-17	5.4441333435970686e-17	CDKN1C/RGCC/CDCA8/CCDC8/IGF1/CDK1/RACGAP1/SPDL1/NCAPG2/CAV2/KIF15/KIF23/SPAG5/KIF18B/BUB1B/TOM1L1/PKMYT1/NUSAP1/ZWINT/MKI67/ESPL1/MZT1/AURKA/SPC25/AURKB/KIF18A/NDC80/CENPK/BIRC5/SMC4/KIF2C/FBXO43/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/ANLN/CDC25C/TPX2/UBE2C/MAD2L1/KIF4A/NEK2/NCAPD2/PLK1/DLGAP5/UBE2S/NUF2/CDCA2/BUB1/CHEK1/SKA3/IGF2/NCAPH/HASPIN/SKA1/UHRF1/IL1A/MISP/EPGN/EGF/USP44/TNF	76
GO:0051783	regulation of nuclear division	50/1612	147/18860	0.3401360544217687	3.979507435728634	11.086741189498998	3.0011951746041667e-18	4.272201331049031e-15	3.4726987322985585e-15	CDCA8/CCDC8/IGF1/SPDL1/CAV2/BUB1B/TOM1L1/PKMYT1/NUSAP1/ZWINT/MKI67/ESPL1/AURKA/SPC25/AURKB/NDC80/BIRC5/MSX1/FBXO43/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/CDC25C/UBE2C/MAD2L1/NEK2/PLK1/DLGAP5/NUF2/RAD51AP1/CDCA2/BUB1/CHEK1/SKA3/IGF2/HASPIN/SKA1/IL1A/EPGN/EGF/USP44/HORMAD1/TNF	50
GO:1905818	regulation of chromosome separation	35/1612	76/18860	0.4605263157894737	5.388043620216795	11.718072204221087	4.907158917345e-18	5.588272575072485e-15	4.5424795283296774e-15	CDCA8/SPDL1/NCAPG2/MAPK15/BUB1B/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/SMC4/ZWILCH/NCAPG/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/UBE2C/MAD2L1/NCAPD2/PLK1/DLGAP5/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/USP44	35
GO:0000070	mitotic sister chromatid segregation	56/1612	192/18860	0.2916666666666667	3.412427626137304	10.271372715499362	8.269024418257131e-17	7.847304172926017e-14	6.378754450364317e-14	CDCA8/CDK1/RACGAP1/SPDL1/NCAPG2/KIF15/KIF23/SPAG5/KIF18B/BUB1B/NUSAP1/ZWINT/ESPL1/MZT1/SPC25/AURKB/KIF18A/NDC80/CENPK/BIRC5/SMC4/KIF2C/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/TPX2/UBE2C/MAD2L1/KIF4A/NEK2/NCAPD2/PLK1/DLGAP5/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/UHRF1/MISP/USP44	56
GO:0051304	chromosome separation	35/1612	83/18860	0.42168674698795183	4.933630302849114	10.979737599070663	1.527775563960395e-16	1.242736294455784e-13	1.0101697977043394e-13	CDCA8/SPDL1/NCAPG2/MAPK15/BUB1B/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/SMC4/ZWILCH/NCAPG/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/UBE2C/MAD2L1/NCAPD2/PLK1/DLGAP5/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/USP44	35
GO:0007094	mitotic spindle assembly checkpoint signaling	26/1612	48/18860	0.5416666666666666	6.337365591397849	11.318856719395846	5.98493456038488e-16	3.158369484518589e-13	2.567310118393921e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0071173	spindle assembly checkpoint signaling	26/1612	48/18860	0.5416666666666666	6.337365591397849	11.318856719395846	5.98493456038488e-16	3.158369484518589e-13	2.567310118393921e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0071174	mitotic spindle checkpoint signaling	26/1612	48/18860	0.5416666666666666	6.337365591397849	11.318856719395846	5.98493456038488e-16	3.158369484518589e-13	2.567310118393921e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0051784	negative regulation of nuclear division	30/1612	64/18860	0.46875	5.484258684863524	10.985514558902796	6.386057116233644e-16	3.158369484518589e-13	2.567310118393921e-13	CDCA8/SPDL1/BUB1B/TOM1L1/ZWINT/SPC25/AURKB/NDC80/BIRC5/FBXO43/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/CHEK1/SKA3/HASPIN/SKA1/USP44/HORMAD1	30
GO:0098813	nuclear chromosome segregation	75/1612	323/18860	0.23219814241486067	2.716660648848804	9.513459317126351	6.656205446825266e-16	3.158369484518589e-13	2.567310118393921e-13	CDCA8/TOP2A/CDK1/RACGAP1/SPDL1/NCAPG2/MAPK15/KIF15/KIF23/SPAG5/KIF18B/BUB1B/ECT2/CDC6/IHO1/NUSAP1/FMN2/ZWINT/ESPL1/MZT1/AURKA/SPC25/AURKB/KIF18A/NDC80/CENPK/MCMDC2/BIRC5/SGO1/SMC4/KIF2C/ASPM/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/RMI2/CCNB1/CENPE/DUSP1/TPX2/BRIP1/UBE2C/MAD2L1/KIF4A/NEK2/NCAPD2/PTTG1/PLK1/DLGAP5/FAM83D/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/UHRF1/SPATA22/MISP/SYCP2/USP44/HORMAD1/MAEL/MND1	75
GO:0031577	spindle checkpoint signaling	26/1612	49/18860	0.5306122448979592	6.208031599736669	11.15933168573841	1.1718350254102998e-15	4.874270977746101e-13	3.9620966648456566e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0010965	regulation of mitotic sister chromatid separation	29/1612	61/18860	0.47540983606557374	5.562177114265956	10.910437414105028	1.2137933092817038e-15	4.874270977746101e-13	3.9620966648456566e-13	CDCA8/SPDL1/BUB1B/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	29
GO:0045839	negative regulation of mitotic nuclear division	28/1612	57/18860	0.49122807017543857	5.747246528231248	10.973321856713257	1.2840545252228928e-15	4.874270977746101e-13	3.9620966648456566e-13	CDCA8/SPDL1/BUB1B/TOM1L1/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/CHEK1/SKA3/HASPIN/SKA1/USP44	28
GO:0033046	negative regulation of sister chromatid segregation	26/1612	50/18860	0.52	6.083870967741936	11.004177852244181	2.2437136648788626e-15	6.724055583063286e-13	5.46571134873815e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0033048	negative regulation of mitotic sister chromatid segregation	26/1612	50/18860	0.52	6.083870967741936	11.004177852244181	2.2437136648788626e-15	6.724055583063286e-13	5.46571134873815e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	26/1612	50/18860	0.52	6.083870967741936	11.004177852244181	2.2437136648788626e-15	6.724055583063286e-13	5.46571134873815e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:2000816	negative regulation of mitotic sister chromatid separation	26/1612	50/18860	0.52	6.083870967741936	11.004177852244181	2.2437136648788626e-15	6.724055583063286e-13	5.46571134873815e-13	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0000819	sister chromatid segregation	60/1612	233/18860	0.2575107296137339	3.012811638036614	9.451094710922964	3.8882961777930516e-15	1.1069979218176817e-12	8.998335944082133e-13	CDCA8/TOP2A/CDK1/RACGAP1/SPDL1/NCAPG2/MAPK15/KIF15/KIF23/SPAG5/KIF18B/BUB1B/CDC6/NUSAP1/ZWINT/ESPL1/MZT1/SPC25/AURKB/KIF18A/NDC80/CENPK/BIRC5/SMC4/KIF2C/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/RMI2/CCNB1/CENPE/DUSP1/TPX2/UBE2C/MAD2L1/KIF4A/NEK2/NCAPD2/PLK1/DLGAP5/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/UHRF1/MISP/USP44	60
GO:0051306	mitotic sister chromatid separation	29/1612	64/18860	0.453125	5.301450062034739	10.537670906537835	5.994977033974524e-15	1.625495201497664e-12	1.3212989482900244e-12	CDCA8/SPDL1/BUB1B/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	29
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	26/1612	52/18860	0.5	5.849875930521092	10.706153593992104	7.732541107104756e-15	1.914308220167586e-12	1.5560633065418589e-12	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:1905819	negative regulation of chromosome separation	26/1612	52/18860	0.5	5.849875930521092	10.706153593992104	7.732541107104756e-15	1.914308220167586e-12	1.5560633065418589e-12	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0033047	regulation of mitotic sister chromatid segregation	27/1612	57/18860	0.47368421052631576	5.54198772365156	10.49886347053454	1.3114066835501226e-14	3.111312356722666e-12	2.5290592927938114e-12	CDCA8/CDK1/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	27
GO:0051985	negative regulation of chromosome segregation	26/1612	53/18860	0.49056603773584906	5.739500912964091	10.562902255085524	1.395040633927603e-14	3.1773445478335086e-12	2.5827341757388086e-12	CDCA8/SPDL1/BUB1B/ZWINT/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/MAD2L1/PLK1/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	26
GO:0051983	regulation of chromosome segregation	42/1612	134/18860	0.31343283582089554	3.6670864042072515	9.471951211962239	3.834000305339598e-14	8.39646066869372e-12	6.825141434242191e-12	CDCA8/CDK1/SPDL1/NCAPG2/MAPK15/BUB1B/CDC6/IHO1/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/SMC4/KIF2C/ZWILCH/NCAPG/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/RMI2/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/NCAPD2/PLK1/DLGAP5/NUF2/BUB1/SKA3/NCAPH/HASPIN/SKA1/USP44/HORMAD1	42
GO:0007059	chromosome segregation	86/1612	434/18860	0.19815668202764977	2.3183840093309396	8.4946156887908	9.739220654495709e-14	2.0538934224703173e-11	1.6695264412404537e-11	CCDC69/NR3C1/STARD9/CDCA8/TOP2A/CDK1/RACGAP1/SPDL1/NCAPG2/MAPK15/KIF15/KIF23/SPAG5/KIF18B/BUB1B/ECT2/CDC6/CENPU/IHO1/NUSAP1/FMN2/ZWINT/MKI67/ESPL1/MZT1/AURKA/SPC25/AURKB/KIF18A/NDC80/CENPK/MCMDC2/BIRC5/SGO1/SMC4/KIF2C/ASPM/ZWILCH/KIF14/NCAPG/KNL1/KIFC1/ESCO2/CENPF/TTK/CENPI/KIF11/MYBL2/INCENP/SPC24/CDC20/TRIP13/RMI2/CCNB1/CENPE/DUSP1/STIL/TPX2/BRIP1/UBE2C/MAD2L1/KIF4A/NEK2/NCAPD2/PTTG1/HJURP/PLK1/DLGAP5/FAM83D/NUF2/CDCA2/BUB1/SKA3/NCAPH/HASPIN/SKA1/UHRF1/SPATA22/MISP/SYCP2/DIAPH3/CENPS/USP44/HORMAD1/MAEL/MND1	86
GO:0045787	positive regulation of cell cycle	74/1612	349/18860	0.21203438395415472	2.4807496782725544	8.53595068304938	1.5703104226700462e-13	3.1933384095297296e-11	2.5957349355188697e-11	STAT5A/RGCC/DDR2/ADAMTS1/CDCA8/CIT/IGF1/E2F7/CDK1/RACGAP1/NCAPG2/MAPK15/KIF23/SPAG5/ECT2/NKX3-1/CDC6/NUSAP1/PKP3/ESPL1/EZH2/AURKA/AURKB/NDC80/BIRC5/SMC4/MSX1/MEIS2/KIF14/NCAPG/KNL1/RAB11FIP4/DTL/RRM2/INCENP/OVOL1/CDC20/PTK6/CCNB1/STIL/CDC25C/PLK4/CCND1/UBE2C/MAD2L1/MRGPRX2/FEN1/NCAPD2/DLGAP5/FAM83D/TAL1/HSPA2/RAD51AP1/PIM1/BUB1/PROX1/NR4A3/CHEK1/SKA3/IGF2/NCAPH/SKA1/IL1A/POC1A/FOXA1/EPGN/E2F8/SLC6A4/EGF/USP44/CDC25A/MIR221/TNF/TERT	74
GO:0090068	positive regulation of cell cycle process	63/1612	278/18860	0.22661870503597123	2.651382615991574	8.480009832488898	4.605545452987792e-13	9.04275027907327e-11	7.350483977055289e-11	RGCC/DDR2/ADAMTS1/CDCA8/CIT/IGF1/E2F7/CDK1/RACGAP1/NCAPG2/MAPK15/KIF23/SPAG5/ECT2/CDC6/NUSAP1/PKP3/ESPL1/EZH2/AURKA/AURKB/NDC80/BIRC5/SMC4/MSX1/KIF14/NCAPG/KNL1/RAB11FIP4/DTL/RRM2/INCENP/CDC20/CCNB1/STIL/CDC25C/PLK4/CCND1/UBE2C/MAD2L1/MRGPRX2/FEN1/NCAPD2/DLGAP5/FAM83D/HSPA2/RAD51AP1/BUB1/CHEK1/SKA3/IGF2/NCAPH/SKA1/IL1A/POC1A/EPGN/E2F8/EGF/USP44/CDC25A/MIR221/TNF/TERT	63
GO:0045229	external encapsulating structure organization	70/1612	333/18860	0.21021021021021022	2.4594072981169757	8.214262114714353	1.1081311572385054e-12	2.1032329364386833e-10	1.7096325257465645e-10	COL6A6/MYH11/MATN2/CAV1/TIE1/TNXB/PPARG/LRP1/DPT/ADAMTS9/ADAMTSL1/RGCC/DDR2/FMOD/ADAMTS5/ADAMTS1/NID1/EGFLAM/PHLDB1/SPINT2/MFAP4/RAMP2/ANTXR2/CAV2/MMP19/FLRT2/HRNR/TGFBR3/ABI3BP/RECK/IL6/GFAP/ADAMTSL4/SPINT1/ELF3/CCDC80/ELN/HPSE2/MMP28/LTBP4/FBLN5/COL14A1/PXDNL/LAMA1/BMP2/IMPG1/HAS2/CTSG/LAMA2/ADAMTS18/MIR27B/VIT/HAS1/ADAMTSL3/DMP1/MMP16/PRSS2/ADAMTS3/NPNT/COLGALT2/MMP27/COL11A1/CMA1/MMP23B/ELANE/THSD4/NPHS1/MATN3/TNF/SCX	70
GO:0030198	extracellular matrix organization	69/1612	331/18860	0.2084592145015106	2.4389210828154404	8.0741620086005	2.430145970018013e-12	4.463629404284699e-10	3.6283028285803747e-10	COL6A6/MYH11/MATN2/CAV1/TIE1/TNXB/PPARG/LRP1/DPT/ADAMTS9/ADAMTSL1/RGCC/DDR2/FMOD/ADAMTS5/ADAMTS1/NID1/EGFLAM/PHLDB1/SPINT2/MFAP4/RAMP2/ANTXR2/CAV2/MMP19/FLRT2/TGFBR3/ABI3BP/RECK/IL6/GFAP/ADAMTSL4/SPINT1/ELF3/CCDC80/ELN/HPSE2/MMP28/LTBP4/FBLN5/COL14A1/PXDNL/LAMA1/BMP2/IMPG1/HAS2/CTSG/LAMA2/ADAMTS18/MIR27B/VIT/HAS1/ADAMTSL3/DMP1/MMP16/PRSS2/ADAMTS3/NPNT/COLGALT2/MMP27/COL11A1/CMA1/MMP23B/ELANE/THSD4/NPHS1/MATN3/TNF/SCX	69
GO:0043062	extracellular structure organization	69/1612	332/18860	0.20783132530120482	2.4315749349756346	8.04528315776723	2.8177326994066497e-12	5.013803122006707e-10	4.075516670819421e-10	COL6A6/MYH11/MATN2/CAV1/TIE1/TNXB/PPARG/LRP1/DPT/ADAMTS9/ADAMTSL1/RGCC/DDR2/FMOD/ADAMTS5/ADAMTS1/NID1/EGFLAM/PHLDB1/SPINT2/MFAP4/RAMP2/ANTXR2/CAV2/MMP19/FLRT2/TGFBR3/ABI3BP/RECK/IL6/GFAP/ADAMTSL4/SPINT1/ELF3/CCDC80/ELN/HPSE2/MMP28/LTBP4/FBLN5/COL14A1/PXDNL/LAMA1/BMP2/IMPG1/HAS2/CTSG/LAMA2/ADAMTS18/MIR27B/VIT/HAS1/ADAMTSL3/DMP1/MMP16/PRSS2/ADAMTS3/NPNT/COLGALT2/MMP27/COL11A1/CMA1/MMP23B/ELANE/THSD4/NPHS1/MATN3/TNF/SCX	69
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	32/1612	95/18860	0.3368421052631579	3.9409690479299986	8.785175653376813	4.7059781490828e-12	8.119951388144686e-10	6.600378284375463e-10	CDCA8/SPDL1/MAPK15/BUB1B/CDC6/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	32
GO:0033045	regulation of sister chromatid segregation	34/1612	107/18860	0.3177570093457944	3.717678161452656	8.618407281901357	6.6273909136085244e-12	1.1098930547672629e-9	9.021869302519099e-10	CDCA8/CDK1/SPDL1/MAPK15/BUB1B/CDC6/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/RMI2/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	34
GO:0030071	regulation of mitotic metaphase/anaphase transition	31/1612	92/18860	0.33695652173913043	3.9423076923076925	8.648593415739262	1.00221827853918e-11	1.6304659651434544e-9	1.3253394799208345e-9	CDCA8/SPDL1/BUB1B/CDC6/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	31
GO:0044784	metaphase/anaphase transition of cell cycle	32/1612	99/18860	0.32323232323232326	3.7817379752863625	8.48356325160539	1.647586547183432e-11	2.6059327221284615e-9	2.1182567391712143e-9	CDCA8/SPDL1/MAPK15/BUB1B/CDC6/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	32
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	31/1612	96/18860	0.3229166666666667	3.7780448717948723	8.342277609075694	3.506337584722592e-11	5.395969245246065e-9	4.386163971557679e-9	CDCA8/SPDL1/BUB1B/CDC6/ZWINT/ESPL1/SPC25/AURKB/NDC80/BIRC5/ZWILCH/KNL1/CENPF/TTK/INCENP/SPC24/CDC20/TRIP13/CCNB1/CENPE/DUSP1/UBE2C/MAD2L1/PLK1/DLGAP5/NUF2/BUB1/SKA3/HASPIN/SKA1/USP44	31
GO:1901991	negative regulation of mitotic cell cycle phase transition	46/1612	193/18860	0.23834196891191708	2.7885418943416602	7.635069337053393	1.0914312827878146e-10	1.6354236116299514e-8	1.3293693491462664e-8	FHL1/RGCC/DCUN1D3/KLF4/CDCA8/E2F7/CDK1/SPDL1/BUB1B/CDC6/PKMYT1/ZWINT/EZH2/SPC25/AURKB/NDC80/BIRC5/TICRR/ZWILCH/KNL1/CENPF/TTK/CLSPN/DTL/INCENP/SPC24/CDC20/TRIP13/CCNB1/DUSP1/CCND1/MAD2L1/PLK1/NUF2/BUB1/CHEK1/SKA3/FAM107A/HASPIN/SKA1/ORC1/BLM/INHBA/USP44/MUC1/GPR132	46
GO:0000075	cell cycle checkpoint signaling	45/1612	187/18860	0.24064171122994651	2.815448308806942	7.627287550070814	1.2371529724271281e-10	1.806243339743607e-8	1.4682217597198604e-8	CDCA8/CDK1/SPDL1/BUB1B/CDC6/ZWINT/SPC25/AURKB/NDC80/BIRC5/TICRR/ZWILCH/TIMELESS/KNL1/CENPF/TTK/CLSPN/DTL/INCENP/CDC45/SPC24/CDC20/TRIP13/CCNB1/DNA2/DUSP1/BRIP1/CCND1/MAD2L1/PLK1/NUF2/BUB1/PROX1/CHEK1/WDR76/SKA3/HASPIN/SKA1/H2AX/ORC1/BLM/USP44/MUC1/HORMAD1/E2F1	45
GO:1905820	positive regulation of chromosome separation	17/1612	33/18860	0.5151515151515151	6.02714489811264	8.836093220435146	1.9789231539469414e-10	2.816997109643471e-8	2.289822396817027e-8	CDCA8/NCAPG2/MAPK15/ESPL1/AURKB/BIRC5/SMC4/NCAPG/INCENP/CDC20/UBE2C/NCAPD2/DLGAP5/SKA3/NCAPH/SKA1/USP44	17
GO:0010948	negative regulation of cell cycle process	63/1612	318/18860	0.19811320754716982	2.317875368697037	7.245729051403337	2.0524322631517346e-10	2.850377879606336e-8	2.3169562672857967e-8	FHL1/RGCC/DCUN1D3/KLF4/CDCA8/E2F7/CDK1/SPDL1/BUB1B/TOM1L1/CDC6/PKMYT1/ZWINT/ESPL1/CCNF/EZH2/SPC25/AURKB/NDC80/BIRC5/FBXO43/TICRR/ZWILCH/TIMELESS/KNL1/CENPF/TTK/CLSPN/DTL/INCENP/CDC45/OVOL1/SPC24/CDC20/TRIP13/CCNB1/DNA2/DUSP1/BRIP1/CCND1/MAD2L1/NEK2/PLK1/NUF2/BUB1/PROX1/CHEK1/WDR76/SKA3/FAM107A/HASPIN/SKA1/H2AX/ORC1/E2F8/BLM/INHBA/USP44/SOX2/MUC1/HORMAD1/E2F1/GPR132	63
